infNH,avgGD,perRe
1,0.590893965755568,0
1,0.592077975319347,0
1,0.593243459057763,0
1,0.594382419055172,0
1,0.5953923111633,0
1,0.596380222537267,0
1,0.59732797695031,0
1,0.598250871738674,0
1,0.599147544013419,0
1,0.600016859183018,0
1,0.600857593564889,0
1,0.601669144316108,0
1,0.602451185466569,0
1,0.603204719629583,0
1,0.603937005861702,0
1,0.604639758369898,0
1,0.605313375203774,0
1,0.605959576596595,0
1,0.606576855462794,0
1,0.607165852522687,0
1,0.607727221573423,0
1,0.60826161919011,0
1,0.608769696655322,0
1,0.609252093696299,0
1,0.609709433704568,0
1,0.610142320210957,0
1,0.610551334321399,0
1,0.610937181464872,0
1,0.611300217749281,0
1,0.611675633164708,0
1,0.61199337025438,0
1,0.612329458608263,0
1,0.612603700582403,0
1,0.612902054469588,0
1,0.613134523434642,0
1,0.61339661297132,0
1,0.613640684296215,0
1,0.613815980866896,0
1,0.614026578168595,0
1,0.614217356983857,0
1,0.614326442208712,0
1,0.614479182772789,0
1,0.614612937112092,0
1,0.614728033757308,0
1,0.614824813089899,0
1,0.61490364078175,0
1,0.61496489922339,0
1,0.614924896884327,0
1,0.614952730814856,0
1,0.614965248455295,0
1,0.614963168607325,0
1,0.614946829091747,0
1,0.614916594469075,0
1,0.614872801204509,0
1,0.614815766646635,0
1,0.614745788304044,0
1,0.614663150181726,0
1,0.614568092501889,0
1,0.614460844219458,0
1,0.614341606604758,0
1,0.614210553054294,0
1,0.614023104432705,0
1,0.613822338760694,0
1,0.613608291759699,0
1,0.613380971613608,0
1,0.613140359897148,0
1,0.612886413219821,0
1,0.612619065625504,0
1,0.612338231714996,0
1,0.612043810519545,0
1,0.61173568980263,0
1,0.611413750845546,0
1,0.611077873312361,0
1,0.610727940283912,0
1,0.610363843071999,0
1,0.609985485868069,0
1,0.609592790210483,0
1,0.609185699446616,0
1,0.608764184762952,0
1,0.608330835813897,0
1,0.607882314062046,0
1,0.607418773485449,0
1,0.60694069204097,0
1,0.606451821903303,0
1,0.605952502861095,0
1,0.605442891635223,0
1,0.604923132588825,0
1,0.604393389096218,0
1,0.603852381560444,0
1,0.60329865540598,0
1,0.602676449270041,0
1,0.602128217882811,0
1,0.601572761615554,0
1,0.601010263916832,0
1,0.600440961117925,0
1,0.599786193593829,0
1,0.599119902183162,0
1,0.598443389316316,0
1,0.597760239674464,0
1,0.597134716568614,0
1,0.596504642336216,0
1,0.595870330683135,0
1,0.595232089777282,0
1,0.594590217891466,0
1,0.593944999721948,0
1,0.593296703394262,0
1,0.59264557813553,0
1,0.591991852571506,0
1,0.591335733406034,0
1,0.59067740510439,0
1,0.590017394940136,0
1,0.589355558800554,0
1,0.588692013198471,0
1,0.588026853539093,0
1,0.587360155051991,0
1,0.586691974059823,0
1,0.586022349706473,0
1,0.585351291516899,0
1,0.584678812039121,0
1,0.58400387347381,0
1,0.583329012344333,0
1,0.582654189033203,0
1,0.581979353566701,0
1,0.581304412666946,0
1,0.580629309598306,0
1,0.579953979877139,0
1,0.579278367195409,0
1,0.578602393881013,0
1,0.577925950879424,0
1,0.577248943562232,0
1,0.576571179507522,0
1,0.575892500423206,0
1,0.575212732853501,0
1,0.574531688832148,0
1,0.57384916658213,0
1,0.573164951248475,0
1,0.572478815414759,0
1,0.571790518403687,0
1,0.571099801312542,0
1,0.570406395312715,0
1,0.569710046839814,0
1,0.569010237754097,0
1,0.568305591598169,0
1,0.567595594543699,0
1,0.566880102284758,0
1,0.566159104728148,0
1,0.565432515741809,0
1,0.564700241274755,0
1,0.563962212241462,0
1,0.563218387262343,0
1,0.562468743146166,0
1,0.561713619907513,0
1,0.56095232543625,0
1,0.560186349669477,0
1,0.55941851659446,0
1,0.558650089694053,0
1,0.55788129542787,0
1,0.557111655937932,0
1,0.556341254364389,0
1,0.555570100705964,0
1,0.554798191171699,0
1,0.554025513416956,0
1,0.553252049397693,0
1,0.552477774939931,0
1,0.551702660419391,0
1,0.550926780134921,0
1,0.550150017087144,0
1,0.549372330126821,0
1,0.548593671881387,0
1,0.547813989509161,0
1,0.547033225776461,0
1,0.546251320138896,0
1,0.545468209317242,0
1,0.544683827121813,0
1,0.543898103631758,0
1,0.543110964020588,0
1,0.542322327315952,0
1,0.541532105471242,0
1,0.540740203052421,0
1,0.539946288768402,0
1,0.539150679853581,0
1,0.538353264774363,0
1,0.537553929310488,0
1,0.53675255718052,0
1,0.535948956019792,0
1,0.535143110813535,0
1,0.5343348912021,0
1,0.533524166597584,0
1,0.532713673010043,0
1,0.531906207511024,0
1,0.531101549925229,0
1,0.530299470352022,0
1,0.529499729793625,0
1,0.528702080742965,0
1,0.527906267820815,0
1,0.527112028507308,0
1,0.526319093980234,0
1,0.525527162048614,0
1,0.524735987273009,0
1,0.523945287094124,0
1,0.523154777053244,0
1,0.522364172027159,0
1,0.521573187513075,0
1,0.520781540956323,0
1,0.51998895311154,0
1,0.51919514942591,0
1,0.518399861431289,0
1,0.517602828130345,0
1,0.516803797360627,0
1,0.516009540705389,0
1,0.515212686569357,0
1,0.51441301770243,0
1,0.513610330573493,0
1,0.512804436364979,0
1,0.511995161875465,0
1,0.511182350258724,0
1,0.510365861681307,0
1,0.509537077362786,0
1,0.508704479014871,0
1,0.50786797765692,0
1,0.507027502658922,0
1,0.50618300164988,0
1,0.505334440306619,0
1,0.504481802030147,0
1,0.503625087559286,0
1,0.502764314621917,0
1,0.501899514627706,0
1,0.501031066414554,0
1,0.500159019932721,0
1,0.499283439686201,0
1,0.498404404661067,0
1,0.497522007258134,0
1,0.49663635219392,0
1,0.495747503863491,0
1,0.494855608057017,0
1,0.493960790932829,0
1,0.493063185917647,0
1,0.492162931777294,0
1,0.491260170502878,0
1,0.490355044629268,0
1,0.489447696724813,0
1,0.48853826959442,0
1,0.487626907104175,0
1,0.486713755270576,0
1,0.48579898456752,0
1,0.484883489382919,0
1,0.483966511403913,0
1,0.4830480545492,0
1,0.482128123312486,0
1,0.481206722703756,0
1,0.480283858197163,0
1,0.479359535684865,0
1,0.478433761436206,0
1,0.47750654206167,0
1,0.476577884483651,0
1,0.47564779590402,0
1,0.474716283781355,0
1,0.473783355809574,0
1,0.472849019899079,0
1,0.47191328416027,0
1,0.470976156889157,0
1,0.470037646554797,0
1,0.469097761775784,0
1,0.468156362867671,0
1,0.467213464918409,0
1,0.466269083056784,0
1,0.465323232447798,0
1,0.464375928259036,0
1,0.463427556639467,0
1,0.462478126659878,0
1,0.461527647482243,0
1,0.460576128365574,0
1,0.459623578661767,0
1,0.458670007811919,0
1,0.457715425343011,0
1,0.456759840864942,0
1,0.455803264067837,0
1,0.454845704719613,0
1,0.453887172663745,0
1,0.452927677817218,0
1,0.451967230180241,0
1,0.451005839812928,0
1,0.450043516841673,0
1,0.449080271458993,0
1,0.44811611392243,0
1,0.447151054553249,0
1,0.446484128704155,0
1,0.427412689256378,0.125
1,0.425969076270477,0.125
1,0.424352961328089,0.125
1,0.422704904986413,0.125
1,0.421013291607549,0.125
1,0.419278224902502,0.125
1,0.417502508633567,0.125
1,0.415688824800059,0.125
1,0.413839712682057,0.125
1,0.411957557159894,0.125
1,0.41004458460803,0.125
1,0.408102864591775,0.125
1,0.406134315959017,0.125
1,0.404140714488904,0.125
1,0.402123704353981,0.125
1,0.400084808559154,0.125
1,0.398025439869786,0.125
1,0.395946911690551,0.125
1,0.393850446348518,0.125
1,0.391737184540409,0.125
1,0.389608192632697,0.125
1,0.387464469027602,0.125
1,0.385306949619601,0.125
1,0.383136512427988,0.125
1,0.380953981553331,0.125
1,0.378760130626838,0.125
1,0.376555685902458,0.125
1,0.37434132911084,0.125
1,0.372117700208648,0.125
1,0.369885401482728,0.125
1,0.367645134245597,0.125
1,0.365397564651138,0.125
1,0.363143296327216,0.125
1,0.360882877073796,0.125
1,0.358616805310674,0.125
1,0.356345536632234,0.125
1,0.354069489045603,0.125
1,0.351790114588078,0.125
1,0.349511196287974,0.125
1,0.347233051026068,0.125
1,0.326810175399672,0.25
1,0.324850421774127,0.25
1,0.322887396957323,0.25
1,0.320921344875093,0.25
1,0.318952494527717,0.25
1,0.316981061506533,0.25
1,0.315007249304094,0.25
1,0.313031250449546,0.25
1,0.311053247497037,0.25
1,0.309073413894245,0.25
1,0.307091914758911,0.25
1,0.305108907589688,0.25
1,0.303124542941956,0.25
1,0.301138965106714,0.25
1,0.2991523128358,0.25
1,0.297164720170639,0.25
1,0.295176317428451,0.25
1,0.293187232377592,0.25
1,0.291197591510685,0.25
1,0.289207552154068,0.25
1,0.287217301195874,0.25
1,0.285226839627999,0.25
1,0.283235970756836,0.25
1,0.281244524243852,0.25
1,0.279252402198348,0.25
1,0.277259567020882,0.25
1,0.275266029842107,0.25
1,0.273271843852628,0.25
1,0.271277079871451,0.25
1,0.269281821025437,0.25
1,0.267286161083676,0.25
1,0.265290206501689,0.25
1,0.263294067293048,0.25
1,0.261297853289998,0.25
1,0.259301672884907,0.25
1,0.25730563324316,0.25
1,0.255309840050367,0.25
1,0.253314397482812,0.25
1,0.251319408265668,0.25
1,0.249324973883335,0.25
1,0.247331194293439,0.25
1,0.245338168846754,0.25
1,0.243345995912238,0.25
1,0.241354773223283,0.25
1,0.23936459807151,0.25
1,0.23737556749563,0.25
1,0.235394574386814,0.25
1,0.233424105852892,0.25
1,0.231463927546564,0.25
1,0.229513836957414,0.25
1,0.227573613754214,0.25
1,0.225642904383111,0.25
1,0.223721133756865,0.25
1,0.221807744719413,0.25
1,0.219902392772928,0.25
1,0.218004846695083,0.25
1,0.216114901694245,0.25
1,0.214232345923487,0.25
1,0.212357011208293,0.25
1,0.210489214491562,0.25
1,0.208638719999155,0.25
1,0.20680524041782,0.25
1,0.204988503661242,0.25
1,0.203188252399812,0.25
1,0.201404242991727,0.25
1,0.199636244637147,0.25
1,0.197884038498343,0.25
1,0.177887611173633,0.375
1,0.176446454214292,0.375
1,0.175018485821943,0.375
1,0.173603452146345,0.375
1,0.17220110302569,0.375
1,0.170811190069551,0.375
1,0.169433464593432,0.375
